MODEL - 1686747730,1686747781.567,1.0,0.0,1.0,0.0001
MODEL - 1686747730,1686747781.591,1.0,0.0,1.0,0.0207
MODEL - 1686747730,1686747781.622,1.0,0.0,1.0,0.0168
MODEL - 1686747730,1686747781.65,1.0,0.0,1.0,0.0207
MODEL - 1686747730,1686747781.677,1.0,0.0,0.9,0.1076
MODEL - 1686747730,1686747781.707,1.0,0.0,1.0,0.0168
MODEL - 1686747730,1686747781.734,1.0,0.0,0.8,0.22
MODEL - 1686747730,1686747781.765,0.95,0.05,1.0,0.0001
MODEL - 1686747730,1686747781.793,0.95,0.05,0.8,0.22
MODEL - 1686747730,1686747781.824,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747781.866,1.0,0.0,1.0,0.0168
MODEL - 1686747730,1686747781.898,1.0,0.0,1.0,0.0206
MODEL - 1686747730,1686747781.933,1.0,0.0,0.8,0.2198
MODEL - 1686747730,1686747781.973,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747782.004,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747782.04,1.0,0.0,0.9,0.1076
MODEL - 1686747730,1686747782.077,1.0,0.0,1.0,0.0202
MODEL - 1686747730,1686747782.105,1.0,0.0,1.0,0.0202
MODEL - 1686747730,1686747782.134,1.0,0.0,1.0,0.0169
MODEL - 1686747730,1686747782.159,1.0,0.0,0.9,0.1076
MODEL - 1686747730,1686747782.188,1.0,0.0,1.0,0.0201
MODEL - 1686747730,1686747782.219,0.95,0.05,0.8,0.2195
MODEL - 1686747730,1686747782.242,0.95,0.05,1.0,0.0168
MODEL - 1686747730,1686747782.264,1.0,0.0,0.9,0.1197
MODEL - 1686747730,1686747782.304,1.0,0.0,0.8,0.2198
MODEL - 1686747730,1686747782.333,1.0,0.0,0.9,0.1076
MODEL - 1686747730,1686747782.366,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747782.394,1.0,0.0,1.0,0.0203
MODEL - 1686747730,1686747782.431,1.0,0.0,0.8,0.2198
MODEL - 1686747730,1686747782.467,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747782.495,1.0,0.0,1.0,0.0168
MODEL - 1686747730,1686747782.529,1.0,0.0,1.0,0.0168
MODEL - 1686747730,1686747782.56,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747782.588,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747782.616,1.0,0.0,1.0,0.0001
MODEL - 1686747730,1686747782.649,0.95,0.05,1.0,0.0168
MODEL - 1686747730,1686747782.68,0.95,0.05,1.0,0.0
MODEL - 1686747730,1686747782.708,1.0,0.0,0.9,0.1076
MODEL - 1686747730,1686747782.745,1.0,0.0,1.0,0.0001
MODEL - 1686747730,1686747782.773,1.0,0.0,0.9,0.1075
MODEL - 1686747730,1686747782.802,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747782.831,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747782.863,1.0,0.0,1.0,0.0204
MODEL - 1686747730,1686747782.894,1.0,0.0,1.0,0.0204
MODEL - 1686747730,1686747782.92,1.0,0.0,0.8,0.2197
MODEL - 1686747730,1686747782.945,1.0,0.0,1.0,0.0168
MODEL - 1686747730,1686747782.979,1.0,0.0,0.8,0.2197
MODEL - 1686747730,1686747783.006,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747783.029,1.0,0.0,0.9,0.1076
MODEL - 1686747730,1686747783.065,0.95,0.05,0.9,0.1075
MODEL - 1686747730,1686747783.115,0.95,0.05,0.8,0.2197
MODEL - 1686747730,1686747783.144,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747783.196,1.0,0.0,0.9,0.1075
MODEL - 1686747730,1686747783.229,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747783.256,1.0,0.0,0.8,0.2196
MODEL - 1686747730,1686747783.298,1.0,0.0,1.0,0.0202
MODEL - 1686747730,1686747783.33,1.0,0.0,0.8,0.2196
MODEL - 1686747730,1686747783.355,1.0,0.0,0.9,0.1075
MODEL - 1686747730,1686747783.382,1.0,0.0,0.9,0.1075
MODEL - 1686747730,1686747783.416,1.0,0.0,1.0,0.0168
MODEL - 1686747730,1686747783.444,1.0,0.0,0.9,0.1075
MODEL - 1686747730,1686747783.475,1.0,0.0,0.9,0.1075
MODEL - 1686747730,1686747783.499,1.0,0.0,1.0,0.0202
MODEL - 1686747730,1686747783.533,0.95,0.05,1.0,0.0
MODEL - 1686747730,1686747783.565,0.95,0.05,0.8,0.2197
MODEL - 1686747730,1686747783.593,1.0,0.0,0.9,0.1075
MODEL - 1686747730,1686747783.632,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747783.669,1.0,0.0,0.8,0.2197
MODEL - 1686747730,1686747783.7,1.0,0.0,0.8,0.2195
MODEL - 1686747730,1686747783.732,1.0,0.0,0.8,0.2195
MODEL - 1686747730,1686747783.766,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747783.792,1.0,0.0,1.0,0.0201
MODEL - 1686747730,1686747783.824,1.0,0.0,1.0,0.0168
MODEL - 1686747730,1686747783.858,1.0,0.0,0.9,0.1075
MODEL - 1686747730,1686747783.888,1.0,0.0,1.0,0.0168
MODEL - 1686747730,1686747783.915,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747783.946,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747783.978,0.95,0.05,0.9,0.1075
MODEL - 1686747730,1686747784.014,0.95,0.05,1.0,0.0
MODEL - 1686747730,1686747784.038,1.0,0.0,0.8,0.2195
MODEL - 1686747730,1686747784.075,1.0,0.0,1.0,0.0201
MODEL - 1686747730,1686747784.104,1.0,0.0,0.9,0.1075
MODEL - 1686747730,1686747784.131,1.0,0.0,0.8,0.2194
MODEL - 1686747730,1686747784.161,1.0,0.0,0.8,0.2193
MODEL - 1686747730,1686747784.195,1.0,0.0,0.8,0.2193
MODEL - 1686747730,1686747784.224,1.0,0.0,1.0,0.0001
MODEL - 1686747730,1686747784.258,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747784.281,1.0,0.0,0.9,0.1074
MODEL - 1686747730,1686747784.316,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747784.345,1.0,0.0,0.9,0.1075
MODEL - 1686747730,1686747784.382,1.0,0.0,0.9,0.1075
MODEL - 1686747730,1686747784.417,0.95,0.05,0.8,0.2193
MODEL - 1686747730,1686747784.447,0.95,0.05,1.0,0.0167
MODEL - 1686747730,1686747784.474,1.0,0.0,1.0,0.0166
MODEL - 1686747730,1686747784.519,1.0,0.0,0.9,0.1074
MODEL - 1686747730,1686747784.547,1.0,0.0,0.9,0.1074
MODEL - 1686747730,1686747784.583,1.0,0.0,1.0,0.0167
MODEL - 1686747730,1686747784.623,1.0,0.0,1.0,0.0167
MODEL - 1686747730,1686747784.65,1.0,0.0,1.0,0.0167
MODEL - 1686747730,1686747784.676,1.0,0.0,0.8,0.2191
MODEL - 1686747730,1686747784.706,1.0,0.0,0.9,0.1191
MODEL - 1686747730,1686747784.742,1.0,0.0,1.0,0.0001
MODEL - 1686747730,1686747784.772,1.0,0.0,1.0,0.0167
MODEL - 1686747730,1686747784.809,1.0,0.0,1.0,0.0196
MODEL - 1686747730,1686747784.842,1.0,0.0,0.9,0.1074
MODEL - 1686747730,1686747784.875,0.95,0.05,0.8,0.219
MODEL - 1686747730,1686747784.905,0.95,0.05,1.0,0.0167
MODEL - 1686747730,1686747784.929,1.0,0.0,0.8,0.2191
MODEL - 1686747730,1686747784.974,1.0,0.0,0.8,0.2192
MODEL - 1686747730,1686747785.009,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747785.04,1.0,0.0,0.9,0.1074
MODEL - 1686747730,1686747785.088,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747785.124,1.0,0.0,1.0,0.0196
MODEL - 1686747730,1686747785.148,1.0,0.0,0.9,0.1074
MODEL - 1686747730,1686747785.189,1.0,0.0,1.0,0.0166
MODEL - 1686747730,1686747785.22,1.0,0.0,1.0,0.0166
MODEL - 1686747730,1686747785.256,1.0,0.0,1.0,0.0167
MODEL - 1686747730,1686747785.288,1.0,0.0,0.8,0.2192
MODEL - 1686747730,1686747785.311,1.0,0.0,1.0,0.0197
MODEL - 1686747730,1686747785.342,0.95,0.05,0.9,0.1074
MODEL - 1686747730,1686747785.375,0.95,0.05,1.0,0.0166
MODEL - 1686747730,1686747785.406,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747785.452,1.0,0.0,0.8,0.2193
MODEL - 1686747730,1686747785.482,1.0,0.0,0.9,0.1074
MODEL - 1686747730,1686747785.509,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747785.534,1.0,0.0,1.0,0.0166
MODEL - 1686747730,1686747785.57,1.0,0.0,1.0,0.0196
MODEL - 1686747730,1686747785.595,1.0,0.0,1.0,0.0196
MODEL - 1686747730,1686747785.623,1.0,0.0,0.9,0.1074
MODEL - 1686747730,1686747785.651,1.0,0.0,0.8,0.219
MODEL - 1686747730,1686747785.682,1.0,0.0,0.8,0.219
MODEL - 1686747730,1686747785.712,1.0,0.0,0.8,0.219
MODEL - 1686747730,1686747785.749,1.0,0.0,1.0,0.0196
MODEL - 1686747730,1686747785.789,0.95,0.05,1.0,0.0166
MODEL - 1686747730,1686747785.822,0.95,0.05,1.0,0.0
MODEL - 1686747730,1686747785.841,1.0,0.0,0.8,0.2192
MODEL - 1686747730,1686747785.883,1.0,0.0,1.0,0.0165
MODEL - 1686747730,1686747785.921,1.0,0.0,0.8,0.2192
MODEL - 1686747730,1686747785.953,1.0,0.0,1.0,0.0001
MODEL - 1686747730,1686747785.988,1.0,0.0,1.0,0.0001
MODEL - 1686747730,1686747786.012,1.0,0.0,1.0,0.0197
MODEL - 1686747730,1686747786.042,1.0,0.0,0.8,0.2192
MODEL - 1686747730,1686747786.077,1.0,0.0,0.8,0.2192
MODEL - 1686747730,1686747786.107,1.0,0.0,0.8,0.2192
MODEL - 1686747730,1686747786.14,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747786.165,1.0,0.0,1.0,0.0001
MODEL - 1686747730,1686747786.194,1.0,0.0,0.8,0.2191
MODEL - 1686747730,1686747786.225,0.95,0.05,0.9,0.1073
MODEL - 1686747730,1686747786.249,0.95,0.05,1.0,0.0165
MODEL - 1686747730,1686747786.272,1.0,0.0,1.0,0.0165
MODEL - 1686747730,1686747786.31,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747786.343,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747786.372,1.0,0.0,0.8,0.2188
MODEL - 1686747730,1686747786.401,1.0,0.0,0.9,0.1073
MODEL - 1686747730,1686747786.439,1.0,0.0,1.0,0.0165
MODEL - 1686747730,1686747786.468,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747786.497,1.0,0.0,1.0,0.0192
MODEL - 1686747730,1686747786.533,1.0,0.0,1.0,0.0192
MODEL - 1686747730,1686747786.566,1.0,0.0,0.9,0.1073
MODEL - 1686747730,1686747786.592,1.0,0.0,0.9,0.1186
MODEL - 1686747730,1686747786.619,1.0,0.0,0.8,0.2185
MODEL - 1686747730,1686747786.652,0.95,0.05,0.8,0.2186
MODEL - 1686747730,1686747786.677,0.95,0.05,1.0,0.0001
MODEL - 1686747730,1686747786.699,1.0,0.0,1.0,0.0193
MODEL - 1686747730,1686747786.752,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747786.787,1.0,0.0,0.8,0.2188
MODEL - 1686747730,1686747786.822,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747786.856,1.0,0.0,1.0,0.0193
MODEL - 1686747730,1686747786.884,1.0,0.0,0.8,0.2188
MODEL - 1686747730,1686747786.915,1.0,0.0,0.8,0.2189
MODEL - 1686747730,1686747786.943,1.0,0.0,1.0,0.0195
MODEL - 1686747730,1686747786.975,1.0,0.0,0.9,0.1189
MODEL - 1686747730,1686747787.004,1.0,0.0,0.9,0.1073
MODEL - 1686747730,1686747787.039,1.0,0.0,1.0,0.0195
MODEL - 1686747730,1686747787.07,1.0,0.0,1.0,0.0165
MODEL - 1686747730,1686747787.105,0.95,0.05,0.9,0.1072
MODEL - 1686747730,1686747787.142,0.95,0.05,1.0,0.0164
MODEL - 1686747730,1686747787.172,1.0,0.0,0.9,0.1072
MODEL - 1686747730,1686747787.209,1.0,0.0,0.9,0.1072
MODEL - 1686747730,1686747787.239,1.0,0.0,0.8,0.2189
MODEL - 1686747730,1686747787.265,1.0,0.0,0.9,0.1072
MODEL - 1686747730,1686747787.29,1.0,0.0,0.8,0.2187
MODEL - 1686747730,1686747787.328,1.0,0.0,0.8,0.2187
MODEL - 1686747730,1686747787.359,1.0,0.0,1.0,0.0001
MODEL - 1686747730,1686747787.39,1.0,0.0,1.0,0.0164
MODEL - 1686747730,1686747787.423,1.0,0.0,0.8,0.2186
MODEL - 1686747730,1686747787.456,1.0,0.0,1.0,0.0191
MODEL - 1686747730,1686747787.488,1.0,0.0,0.9,0.1072
MODEL - 1686747730,1686747787.516,1.0,0.0,1.0,0.019
MODEL - 1686747730,1686747787.561,0.95,0.05,0.9,0.1072
MODEL - 1686747730,1686747787.593,0.95,0.05,1.0,0.0164
MODEL - 1686747730,1686747787.627,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747787.665,1.0,0.0,0.9,0.1072
MODEL - 1686747730,1686747787.697,1.0,0.0,1.0,0.0164
MODEL - 1686747730,1686747787.722,1.0,0.0,1.0,0.0164
MODEL - 1686747730,1686747787.749,1.0,0.0,1.0,0.0191
MODEL - 1686747730,1686747787.791,1.0,0.0,0.9,0.1072
MODEL - 1686747730,1686747787.825,1.0,0.0,1.0,0.0001
MODEL - 1686747730,1686747787.857,1.0,0.0,1.0,0.0164
MODEL - 1686747730,1686747787.882,1.0,0.0,1.0,0.0001
MODEL - 1686747730,1686747787.915,1.0,0.0,0.8,0.2186
MODEL - 1686747730,1686747787.948,1.0,0.0,1.0,0.0191
MODEL - 1686747730,1686747788.012,1.0,0.0,1.0,0.0191
MODEL - 1686747730,1686747788.093,0.95,0.05,1.0,0.0192
MODEL - 1686747730,1686747788.156,0.95,0.05,1.0,0.0192
MODEL - 1686747730,1686747788.202,1.0,0.0,0.8,0.2187
MODEL - 1686747730,1686747788.252,1.0,0.0,0.9,0.1071
MODEL - 1686747730,1686747788.288,1.0,0.0,1.0,0.0164
MODEL - 1686747730,1686747788.317,1.0,0.0,0.8,0.2186
MODEL - 1686747730,1686747788.353,1.0,0.0,1.0,0.0001
MODEL - 1686747730,1686747788.377,1.0,0.0,1.0,0.019
MODEL - 1686747730,1686747788.404,1.0,0.0,0.8,0.2185
MODEL - 1686747730,1686747788.428,1.0,0.0,1.0,0.019
MODEL - 1686747730,1686747788.459,1.0,0.0,1.0,0.0164
MODEL - 1686747730,1686747788.489,1.0,0.0,0.8,0.2184
MODEL - 1686747730,1686747788.515,1.0,0.0,1.0,0.019
MODEL - 1686747730,1686747788.556,1.0,0.0,1.0,0.0001
MODEL - 1686747730,1686747788.587,0.95,0.05,0.8,0.2185
MODEL - 1686747730,1686747788.62,0.95,0.05,1.0,0.0191
MODEL - 1686747730,1686747788.642,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747788.68,1.0,0.0,1.0,0.0001
MODEL - 1686747730,1686747788.707,1.0,0.0,0.8,0.2186
MODEL - 1686747730,1686747788.736,1.0,0.0,1.0,0.0163
MODEL - 1686747730,1686747788.761,1.0,0.0,0.8,0.2185
MODEL - 1686747730,1686747788.796,1.0,0.0,1.0,0.0163
MODEL - 1686747730,1686747788.833,1.0,0.0,0.8,0.2185
MODEL - 1686747730,1686747788.859,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747788.887,1.0,0.0,1.0,0.0163
MODEL - 1686747730,1686747788.928,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747788.957,1.0,0.0,1.0,0.0163
MODEL - 1686747730,1686747788.986,1.0,0.0,0.8,0.2184
MODEL - 1686747730,1686747789.011,0.95,0.05,0.9,0.1071
MODEL - 1686747730,1686747789.043,0.95,0.05,1.0,0.0001
MODEL - 1686747730,1686747789.068,1.0,0.0,1.0,0.0163
MODEL - 1686747730,1686747789.112,1.0,0.0,1.0,0.0163
MODEL - 1686747730,1686747789.145,1.0,0.0,0.9,0.1071
MODEL - 1686747730,1686747789.19,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747789.225,1.0,0.0,1.0,0.0001
MODEL - 1686747730,1686747789.257,1.0,0.0,1.0,0.0186
MODEL - 1686747730,1686747789.288,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747789.313,1.0,0.0,1.0,0.0186
MODEL - 1686747730,1686747789.342,1.0,0.0,0.8,0.2181
MODEL - 1686747730,1686747789.37,1.0,0.0,0.9,0.118
MODEL - 1686747730,1686747789.397,1.0,0.0,1.0,0.0185
MODEL - 1686747730,1686747789.423,1.0,0.0,1.0,0.0164
MODEL - 1686747730,1686747789.461,0.95,0.05,1.0,0.0164
MODEL - 1686747730,1686747789.5,0.95,0.05,0.9,0.1071
MODEL - 1686747730,1686747789.526,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747789.567,1.0,0.0,1.0,0.0188
MODEL - 1686747730,1686747789.592,1.0,0.0,0.9,0.107
MODEL - 1686747730,1686747789.636,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747789.666,1.0,0.0,0.8,0.2181
MODEL - 1686747730,1686747789.707,1.0,0.0,1.0,0.0186
MODEL - 1686747730,1686747789.739,1.0,0.0,0.8,0.2181
MODEL - 1686747730,1686747789.774,1.0,0.0,1.0,0.0186
MODEL - 1686747730,1686747789.81,1.0,0.0,0.8,0.2181
MODEL - 1686747730,1686747789.838,1.0,0.0,1.0,0.0162
MODEL - 1686747730,1686747789.862,1.0,0.0,1.0,0.0162
MODEL - 1686747730,1686747789.904,1.0,0.0,1.0,0.0162
MODEL - 1686747730,1686747789.941,0.95,0.05,1.0,0.0162
MODEL - 1686747730,1686747789.967,0.95,0.05,0.9,0.1181
MODEL - 1686747730,1686747789.997,1.0,0.0,0.8,0.2182
MODEL - 1686747730,1686747790.04,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747790.071,1.0,0.0,0.9,0.107
MODEL - 1686747730,1686747790.1,1.0,0.0,0.9,0.107
MODEL - 1686747730,1686747790.131,1.0,0.0,1.0,0.0186
MODEL - 1686747730,1686747790.161,1.0,0.0,1.0,0.0163
MODEL - 1686747730,1686747790.194,1.0,0.0,0.9,0.1182
MODEL - 1686747730,1686747790.229,1.0,0.0,0.8,0.2182
MODEL - 1686747730,1686747790.268,1.0,0.0,1.0,0.0163
MODEL - 1686747730,1686747790.299,1.0,0.0,0.8,0.2182
MODEL - 1686747730,1686747790.326,1.0,0.0,1.0,0.0163
MODEL - 1686747730,1686747790.362,1.0,0.0,0.9,0.1071
MODEL - 1686747730,1686747790.392,0.95,0.05,1.0,0.0
MODEL - 1686747730,1686747790.425,0.95,0.05,1.0,0.0
MODEL - 1686747730,1686747790.449,1.0,0.0,1.0,0.0188
MODEL - 1686747730,1686747790.486,1.0,0.0,1.0,0.0189
MODEL - 1686747730,1686747790.517,1.0,0.0,0.8,0.2183
MODEL - 1686747730,1686747790.541,1.0,0.0,1.0,0.0162
MODEL - 1686747730,1686747790.57,1.0,0.0,1.0,0.0162
MODEL - 1686747730,1686747790.604,1.0,0.0,0.9,0.107
MODEL - 1686747730,1686747790.641,1.0,0.0,0.9,0.107
MODEL - 1686747730,1686747790.667,1.0,0.0,0.8,0.218
MODEL - 1686747730,1686747790.692,1.0,0.0,0.8,0.218
MODEL - 1686747730,1686747790.721,1.0,0.0,1.0,0.0184
MODEL - 1686747730,1686747790.751,1.0,0.0,1.0,0.0001
MODEL - 1686747730,1686747790.784,1.0,0.0,0.8,0.2179
MODEL - 1686747730,1686747790.82,0.95,0.05,1.0,0.0162
MODEL - 1686747730,1686747790.854,0.95,0.05,0.9,0.107
MODEL - 1686747730,1686747790.876,1.0,0.0,0.8,0.218
MODEL - 1686747730,1686747790.924,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747790.953,1.0,0.0,0.9,0.1179
MODEL - 1686747730,1686747790.985,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747791.006,1.0,0.0,1.0,0.0182
MODEL - 1686747730,1686747791.032,1.0,0.0,1.0,0.0001
MODEL - 1686747730,1686747791.067,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747791.1,1.0,0.0,0.9,0.107
MODEL - 1686747730,1686747791.137,1.0,0.0,1.0,0.0183
MODEL - 1686747730,1686747791.176,1.0,0.0,1.0,0.0183
MODEL - 1686747730,1686747791.21,1.0,0.0,1.0,0.0183
MODEL - 1686747730,1686747791.239,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747791.27,0.95,0.05,0.9,0.1178
MODEL - 1686747730,1686747791.305,0.95,0.05,0.8,0.2179
MODEL - 1686747730,1686747791.338,1.0,0.0,1.0,0.0162
MODEL - 1686747730,1686747791.373,1.0,0.0,0.8,0.218
MODEL - 1686747730,1686747791.407,1.0,0.0,0.9,0.1069
MODEL - 1686747730,1686747791.439,1.0,0.0,0.9,0.1069
MODEL - 1686747730,1686747791.474,1.0,0.0,0.9,0.1178
MODEL - 1686747730,1686747791.511,1.0,0.0,0.8,0.2179
MODEL - 1686747730,1686747791.544,1.0,0.0,1.0,0.0161
MODEL - 1686747730,1686747791.57,1.0,0.0,0.8,0.2179
MODEL - 1686747730,1686747791.601,1.0,0.0,1.0,0.0161
MODEL - 1686747730,1686747791.639,1.0,0.0,1.0,0.0183
MODEL - 1686747730,1686747791.673,1.0,0.0,0.9,0.1069
MODEL - 1686747730,1686747791.711,1.0,0.0,0.8,0.2179
MODEL - 1686747730,1686747791.744,0.95,0.05,1.0,0.0161
MODEL - 1686747730,1686747791.779,0.95,0.05,1.0,0.0161
MODEL - 1686747730,1686747791.807,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747791.848,1.0,0.0,1.0,0.0161
MODEL - 1686747730,1686747791.888,1.0,0.0,0.8,0.2178
MODEL - 1686747730,1686747791.92,1.0,0.0,1.0,0.0182
MODEL - 1686747730,1686747791.958,1.0,0.0,1.0,0.0181
MODEL - 1686747730,1686747791.99,1.0,0.0,0.9,0.1069
MODEL - 1686747730,1686747792.024,1.0,0.0,0.9,0.1069
MODEL - 1686747730,1686747792.069,1.0,0.0,0.8,0.2177
MODEL - 1686747730,1686747792.093,1.0,0.0,0.9,0.1069
MODEL - 1686747730,1686747792.128,1.0,0.0,1.0,0.0001
MODEL - 1686747730,1686747792.162,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747792.191,1.0,0.0,1.0,0.0181
MODEL - 1686747730,1686747792.22,0.95,0.05,0.8,0.2176
MODEL - 1686747730,1686747792.252,0.95,0.05,1.0,0.0162
MODEL - 1686747730,1686747792.286,1.0,0.0,0.9,0.1176
MODEL - 1686747730,1686747792.335,1.0,0.0,1.0,0.0161
MODEL - 1686747730,1686747792.365,1.0,0.0,0.8,0.2175
MODEL - 1686747730,1686747792.399,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747792.435,1.0,0.0,0.9,0.1069
MODEL - 1686747730,1686747792.462,1.0,0.0,1.0,0.0179
MODEL - 1686747730,1686747792.498,1.0,0.0,0.8,0.2174
MODEL - 1686747730,1686747792.54,1.0,0.0,0.9,0.1069
MODEL - 1686747730,1686747792.575,1.0,0.0,0.8,0.2174
MODEL - 1686747730,1686747792.615,1.0,0.0,0.8,0.2174
MODEL - 1686747730,1686747792.65,1.0,0.0,1.0,0.0162
MODEL - 1686747730,1686747792.679,1.0,0.0,0.8,0.2174
MODEL - 1686747730,1686747792.708,0.95,0.05,0.9,0.1069
MODEL - 1686747730,1686747792.736,0.95,0.05,0.9,0.1069
MODEL - 1686747730,1686747792.769,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747792.812,1.0,0.0,0.9,0.1069
MODEL - 1686747730,1686747792.841,1.0,0.0,0.9,0.1176
MODEL - 1686747730,1686747792.87,1.0,0.0,0.8,0.2175
MODEL - 1686747730,1686747792.9,1.0,0.0,0.8,0.2174
MODEL - 1686747730,1686747792.935,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747792.965,1.0,0.0,0.9,0.1069
MODEL - 1686747730,1686747792.991,1.0,0.0,0.8,0.2174
MODEL - 1686747730,1686747793.026,1.0,0.0,0.9,0.1069
MODEL - 1686747730,1686747793.065,1.0,0.0,1.0,0.0178
MODEL - 1686747730,1686747793.099,1.0,0.0,1.0,0.0001
MODEL - 1686747730,1686747793.131,1.0,0.0,1.0,0.0178
MODEL - 1686747730,1686747793.16,0.95,0.05,0.9,0.1069
MODEL - 1686747730,1686747793.194,0.95,0.05,1.0,0.016
MODEL - 1686747730,1686747793.231,1.0,0.0,1.0,0.0179
MODEL - 1686747730,1686747793.269,1.0,0.0,0.8,0.2175
MODEL - 1686747730,1686747793.302,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747793.337,1.0,0.0,1.0,0.016
MODEL - 1686747730,1686747793.371,1.0,0.0,0.8,0.2174
MODEL - 1686747730,1686747793.407,1.0,0.0,1.0,0.0161
MODEL - 1686747730,1686747793.436,1.0,0.0,0.9,0.1068
MODEL - 1686747730,1686747793.463,1.0,0.0,0.8,0.2175
MODEL - 1686747730,1686747793.492,1.0,0.0,0.8,0.2175
MODEL - 1686747730,1686747793.527,1.0,0.0,0.8,0.2175
MODEL - 1686747730,1686747793.56,1.0,0.0,1.0,0.0001
MODEL - 1686747730,1686747793.598,1.0,0.0,1.0,0.0161
MODEL - 1686747730,1686747793.63,0.95,0.05,0.9,0.1175
MODEL - 1686747730,1686747793.658,0.95,0.05,1.0,0.018
MODEL - 1686747730,1686747793.689,1.0,0.0,0.8,0.2175
MODEL - 1686747730,1686747793.723,1.0,0.0,0.8,0.2176
MODEL - 1686747730,1686747793.757,1.0,0.0,1.0,0.0001
MODEL - 1686747730,1686747793.79,1.0,0.0,1.0,0.016
MODEL - 1686747730,1686747793.822,1.0,0.0,1.0,0.016
MODEL - 1686747730,1686747793.861,1.0,0.0,0.9,0.1068
MODEL - 1686747730,1686747793.888,1.0,0.0,1.0,0.016
MODEL - 1686747730,1686747793.927,1.0,0.0,0.8,0.2172
MODEL - 1686747730,1686747793.96,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747793.999,1.0,0.0,0.8,0.2171
MODEL - 1686747730,1686747794.032,1.0,0.0,1.0,0.0175
MODEL - 1686747730,1686747794.059,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747794.092,0.95,0.05,0.8,0.2171
MODEL - 1686747730,1686747794.122,0.95,0.05,1.0,0.016
MODEL - 1686747730,1686747794.145,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747794.19,1.0,0.0,0.8,0.2173
MODEL - 1686747730,1686747794.218,1.0,0.0,0.9,0.1068
MODEL - 1686747730,1686747794.252,1.0,0.0,1.0,0.016
MODEL - 1686747730,1686747794.29,1.0,0.0,1.0,0.0177
MODEL - 1686747730,1686747794.332,1.0,0.0,0.8,0.2173
MODEL - 1686747730,1686747794.362,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747794.396,1.0,0.0,0.9,0.1068
MODEL - 1686747730,1686747794.43,1.0,0.0,1.0,0.016
MODEL - 1686747730,1686747794.469,1.0,0.0,1.0,0.0001
MODEL - 1686747730,1686747794.499,1.0,0.0,1.0,0.016
MODEL - 1686747730,1686747794.535,1.0,0.0,0.8,0.2174
MODEL - 1686747730,1686747794.572,0.95,0.05,1.0,0.0178
MODEL - 1686747730,1686747794.596,0.95,0.05,0.8,0.2174
MODEL - 1686747730,1686747794.62,1.0,0.0,1.0,0.0159
